epoch,ORS_dice_coefficient,loss,lr,timestamp,val_ORS_dice_coefficient,val_loss
0,0.75074434,0.22461304726344197,1.0,10/19/2023 14:45:33,0.73859596,0.1174998215317507
1,0.7625896,0.21204184146275146,1.0,10/19/2023 14:45:49,0.74095887,0.11780547885813147
2,0.76585895,0.20756364104374297,1.0,10/19/2023 14:46:07,0.7271746,0.10532078125021037
3,0.7711857,0.2013333876993019,1.0,10/19/2023 14:46:24,0.7462895,0.10409959846155663
4,0.7737911,0.20072643210793842,1.0,10/19/2023 14:46:41,0.74107575,0.10356841449153281
5,0.77683675,0.19736886583146157,1.0,10/19/2023 14:46:58,0.7554017,0.09239526674397947
6,0.78035766,0.19384367867163393,1.0,10/19/2023 14:47:15,0.7628616,0.0909115414491252
7,0.7835051,0.19131326476499586,1.0,10/19/2023 14:47:32,0.7712424,0.09104053648907746
8,0.78298986,0.19285358005199368,1.0,10/19/2023 14:47:49,0.7772972,0.08971079911262837
9,0.78731656,0.18819821730445058,1.0,10/19/2023 14:48:06,0.7647725,0.08866803846510318
10,0.78810996,0.18598723073501774,1.0,10/19/2023 14:48:23,0.77114224,0.09013706853147596
11,0.79056805,0.18436625911882643,1.0,10/19/2023 14:48:40,0.7621885,0.08697231628877275
12,0.7912741,0.18416980401402408,1.0,10/19/2023 14:48:57,0.77279836,0.08648214928518214
13,0.79186416,0.18321887788469102,1.0,10/19/2023 14:49:14,0.7714609,0.09757732981747455
14,0.7964607,0.1804502930773878,1.0,10/19/2023 14:49:31,0.7773309,0.08717960208185319
15,0.79621756,0.18044883517409335,1.0,10/19/2023 14:49:47,0.76007944,0.09356139863923411
16,0.79674184,0.18016089698892068,1.0,10/19/2023 14:50:05,0.7749728,0.08529284972096587
17,0.80069315,0.17521655741797304,1.0,10/19/2023 14:50:21,0.77086073,0.09088973809197984
18,0.802021,0.1764372218811439,1.0,10/19/2023 14:50:38,0.73709726,0.12239912767921958
