epoch,ORS_dice_coefficient,loss,lr,timestamp,val_ORS_dice_coefficient,val_loss
0,0.7503284,0.16938971423669527,1.0,10/20/2023 13:13:56,0.734925,0.09802058686721413
1,0.7560281,0.16526333686842068,1.0,10/20/2023 13:16:52,0.7224951,0.09176576010513064
2,0.75956136,0.16269649739054562,1.0,10/20/2023 13:19:49,0.74252135,0.0856249189172077
3,0.76151145,0.16116906270553114,1.0,10/20/2023 13:22:44,0.7251196,0.08765162737690843
4,0.7629579,0.1605096531838036,1.0,10/20/2023 13:25:41,0.74333113,0.08236359738511964
5,0.7639815,0.15996351521805674,1.0,10/20/2023 13:28:38,0.7398181,0.08216939978917842
6,0.7645766,0.15972022282939918,1.0,10/20/2023 13:31:38,0.74342036,0.08308094647637677
7,0.7647085,0.16033063008180393,1.0,10/20/2023 13:34:37,0.7273649,0.08733628184383954
8,0.766209,0.15880576878028954,1.0,10/20/2023 13:37:38,0.74685204,0.08015920836478471
9,0.7672857,0.1579129701772428,1.0,10/20/2023 13:40:41,0.73487103,0.08456441845114836
10,0.7674225,0.15765927928606038,1.0,10/20/2023 13:43:42,0.7510221,0.0780779003045823
11,0.76924497,0.15667852681039854,1.0,10/20/2023 13:46:44,0.74571383,0.07991835033822367
12,0.7697916,0.15584537797502818,1.0,10/20/2023 13:49:45,0.7478397,0.08210170982980772
13,0.7701139,0.15621334676559565,1.0,10/20/2023 13:52:42,0.74600756,0.07788297748330104
14,0.7702386,0.15599116109860137,1.0,10/20/2023 13:55:42,0.74667305,0.07999938591657316
15,0.77116376,0.15569663213488352,1.0,10/20/2023 13:58:40,0.7511862,0.07798790664305938
16,0.7710382,0.1549636289999624,1.0,10/20/2023 14:01:43,0.7316539,0.09111965556820745
17,0.77299345,0.15362293295452156,1.0,10/20/2023 14:04:41,0.7433418,0.0807300380544107
18,0.7735514,0.15393391606645052,1.0,10/20/2023 14:07:47,0.7509354,0.08018221816643799
19,0.7729891,0.15429412262472567,1.0,10/20/2023 14:10:47,0.74274606,0.0871603950365063
20,0.77388453,0.1531854845911774,1.0,10/20/2023 14:13:47,0.74501455,0.08987398041850504
21,0.7744252,0.15261093811855342,1.0,10/20/2023 14:16:46,0.74878854,0.08100613682284294
22,0.77376425,0.15321941478244852,1.0,10/20/2023 14:19:42,0.7502565,0.09938011137076982
23,0.77437204,0.15355304677983972,1.0,10/20/2023 14:22:37,0.75441724,0.09281856364584254
24,0.7907057,0.14002344253718196,0.1,10/20/2023 14:25:33,0.7643975,0.07161790928734904
25,0.7931993,0.1379054506429379,0.1,10/20/2023 14:28:28,0.7662352,0.07131955428408486
26,0.7947526,0.13668762499979417,0.1,10/20/2023 14:31:31,0.7668335,0.07254650958793182
27,0.79648817,0.13564611057322457,0.1,10/20/2023 14:34:32,0.7677495,0.07256298774394536
28,0.79610217,0.13591952143611985,0.1,10/20/2023 14:37:32,0.76805115,0.07367573660380645
29,0.79640543,0.13538856112478503,0.1,10/20/2023 14:40:32,0.7669114,0.0742436563332483
30,0.7963095,0.13535803243063463,0.1,10/20/2023 14:43:36,0.7689367,0.07414413774351808
31,0.79635763,0.13533347239676674,0.1,10/20/2023 14:46:37,0.7677339,0.07488091117462746
32,0.7975496,0.13529911411616527,0.1,10/20/2023 14:49:37,0.7675389,0.07458333268056296
33,0.7976186,0.13467896702502802,0.1,10/20/2023 14:52:41,0.76841044,0.07521992288101875
34,0.7973668,0.13508839299754702,0.1,10/20/2023 14:55:43,0.7666413,0.07518011933237123
35,0.79708767,0.13541131302180096,0.1,10/20/2023 14:58:46,0.76707137,0.0768723346905865
36,0.799107,0.1331946819819084,0.01,10/20/2023 15:01:46,0.76891524,0.07576473798459012
37,0.7998706,0.13286182913680894,0.01,10/20/2023 15:04:46,0.76911074,0.07572016597430989
38,0.79966503,0.13302925092196388,0.01,10/20/2023 15:07:47,0.76888806,0.07588057273670154
39,0.8007973,0.13254304325646596,0.01,10/20/2023 15:10:47,0.76836604,0.07582391090999248
40,0.7999017,0.13305100594792893,0.01,10/20/2023 15:13:45,0.7685515,0.07550567970422836
