epoch,ORS_dice_coefficient,loss,lr,timestamp,val_ORS_dice_coefficient,val_loss
56,0.8918252,0.05973546407271267,0.1,10/29/2023 13:37:59,0.86735594,0.0492158904671669
57,0.88830036,0.060180235080823825,0.1,10/29/2023 13:38:02,0.86801404,0.0493331179022789
58,0.89427143,0.05945112959958228,0.1,10/29/2023 13:38:06,0.87162846,0.04836569959297776
59,0.89545065,0.05993445322971151,0.1,10/29/2023 13:38:10,0.87002844,0.049111089669167995
60,0.8977165,0.05961510715690738,0.1,10/29/2023 13:38:13,0.8695829,0.04888903070241213
61,0.89372575,0.060118965452633226,0.01,10/29/2023 13:38:16,0.8692576,0.04920771159231663
62,0.8968221,0.059722039138038314,0.01,10/29/2023 13:38:20,0.8700854,0.04884128365665674
63,0.89503765,0.05886153855753384,0.01,10/29/2023 13:38:23,0.8698901,0.04887835495173931
64,0.89631486,0.05874027522525402,0.01,10/29/2023 13:38:26,0.87041146,0.04881646391004324
65,0.8972791,0.05868979358843091,0.01,10/29/2023 13:38:30,0.8701099,0.04892232362180948
