epoch,ORS_dice_coefficient,loss,timestamp,val_ORS_dice_coefficient,val_loss
0,0.8334106,0.1487735351051937,10/29/2023 14:29:09,0.8338855,0.07926521201928456
1,0.8501749,0.13345429276217932,10/29/2023 14:29:13,0.88074607,0.07342162107427914
2,0.869192,0.11803081525223595,10/29/2023 14:29:16,0.87560034,0.07851326962312062
3,0.86641175,0.12026996301168821,10/29/2023 14:29:20,0.88182276,0.07169390966494878
4,0.857174,0.12814550540026495,10/29/2023 14:29:24,0.885376,0.06657032047708829
5,0.8630694,0.12382036322305183,10/29/2023 14:29:27,0.8910537,0.06621191402276357
6,0.8740443,0.11424993295796446,10/29/2023 14:29:31,0.8963156,0.0638105496764183
7,0.87146854,0.11806224132118438,10/29/2023 14:29:34,0.8908761,0.06994032487273216
8,0.86288154,0.12420208199101002,10/29/2023 14:29:37,0.88039905,0.07068574180205663
9,0.85775095,0.12798104337116584,10/29/2023 14:29:41,0.88653445,0.06569505855441093
10,0.87588084,0.11341598686300405,10/29/2023 14:29:44,0.8899329,0.06810620178778966
11,0.8756335,0.11466806793079323,10/29/2023 14:29:48,0.89270407,0.07080946117639542
12,0.8723759,0.11733674197470774,10/29/2023 14:29:51,0.89045006,0.06435930356383324
13,0.87650955,0.11359198257869699,10/29/2023 14:29:55,0.8747361,0.0816510058939457
14,0.8725909,0.1167969491635384,10/29/2023 14:29:58,0.8828254,0.0772234524289767
15,0.86850584,0.11908177749699905,10/29/2023 14:30:02,0.8989243,0.06354525188604991
16,0.8804861,0.11051704571778033,10/29/2023 14:30:05,0.88701004,0.06993187218904495
17,0.8844183,0.11067867114179943,10/29/2023 14:30:08,0.8823659,0.0778522714972496
18,0.87262225,0.1178945800503429,10/29/2023 14:30:12,0.8948757,0.06288011620442073
19,0.8855617,0.10606327139529861,10/29/2023 14:30:15,0.88022965,0.07432850574453671
20,0.87703216,0.11547883560343616,10/29/2023 14:30:19,0.887261,0.07230422645807266
21,0.8795346,0.11048088074565268,10/29/2023 14:30:22,0.88524723,0.06884938478469849
22,0.8834419,0.10693251827851731,10/29/2023 14:30:26,0.9053581,0.06285733232895534
23,0.8823961,0.11045964554745276,10/29/2023 14:30:29,0.8789447,0.08240494380394618
24,0.88160765,0.11101385911389225,10/29/2023 14:30:33,0.8942599,0.06606840714812279
25,0.8809328,0.11187822098324612,10/29/2023 14:30:36,0.89112395,0.07006404797236125
26,0.8884607,0.10336274177837773,10/29/2023 14:30:40,0.89603585,0.06940243641535442
27,0.87723583,0.11627719323842131,10/29/2023 14:30:44,0.89948314,0.061654891818761826
28,0.88758206,0.10301589944950339,10/29/2023 14:30:47,0.9003949,0.06705878178278606
29,0.88843274,0.1052255268399121,10/29/2023 14:30:50,0.8978627,0.06822909911473592
30,0.8942457,0.10095131973258588,10/29/2023 14:30:53,0.89867276,0.06611730034152667
31,0.8921878,0.10328479313633356,10/29/2023 14:30:57,0.886848,0.07742980495095253
32,0.8355548,0.16227892898962276,10/29/2023 14:31:00,0.8945449,0.0662499542037646
33,0.88838494,0.10339572266036388,10/29/2023 14:31:04,0.8974096,0.07114535570144653
34,0.8934638,0.10202297430579402,10/29/2023 14:31:07,0.8934357,0.069546011586984
35,0.89676064,0.09867085019747417,10/29/2023 14:31:11,0.90163225,0.06355638553698857
36,0.8779283,0.11267288116847768,10/29/2023 14:31:14,0.89463323,0.0683510738114516
37,0.8958615,0.09956864962557785,10/29/2023 14:31:18,0.8991384,0.0652868039906025
38,0.89352554,0.1031604806582133,10/29/2023 14:31:21,0.8864946,0.08076962580283482
39,0.89877415,0.09748367007289614,10/29/2023 14:31:25,0.9068245,0.06255589177211125
40,0.8972166,0.09909152195734136,10/29/2023 14:31:28,0.89773184,0.06849665939807892
41,0.89374626,0.10503989777394704,10/29/2023 14:31:32,0.9017353,0.06449991092085838
42,0.8936893,0.10048150511181989,10/29/2023 14:31:35,0.89801884,0.06378381699323654
43,0.90072346,0.09713845520543785,10/29/2023 14:31:39,0.90722895,0.06347276518742244
44,0.88089675,0.11616336560549856,10/29/2023 14:31:42,0.8989169,0.06307429820299149
45,0.9048349,0.09226835491944428,10/29/2023 14:31:46,0.9034865,0.06574466452002525
46,0.9001308,0.09689989147566948,10/29/2023 14:31:49,0.9031668,0.07008801276485126
47,0.8992491,0.09901237051610519,10/29/2023 14:31:53,0.9083008,0.06332476685444514
48,0.9056917,0.09244260091741546,10/29/2023 14:31:56,0.8804541,0.08792938788731892
49,0.88716185,0.10714079299811222,10/29/2023 14:32:00,0.89056367,0.06728825593988101
50,0.8999845,0.09561915075829049,10/29/2023 14:32:04,0.8989746,0.07011927415927251
51,0.9025447,0.09561108549435933,10/29/2023 14:32:07,0.8982325,0.06828576450546582
52,0.9032936,0.09784933506232016,10/29/2023 14:32:11,0.89625925,0.0669602503379186
53,0.90523595,0.09359702207043726,10/29/2023 14:32:14,0.9023447,0.06843203802903493
54,0.8950079,0.10211802762346107,10/29/2023 14:32:18,0.90102535,0.06651948268214862
55,0.9047753,0.09338281984005321,10/29/2023 14:32:21,0.9103412,0.06226579596598943
56,0.90447414,0.09532366799456733,10/29/2023 14:32:25,0.8924763,0.07409008592367172
57,0.9015666,0.09601762248020546,10/29/2023 14:32:29,0.90925866,0.06163952251275381
58,0.9046984,0.09272884091242355,10/29/2023 14:32:32,0.90850115,0.06462871407469113
59,0.9020223,0.09735334262836214,10/29/2023 14:32:36,0.9073248,0.06279001757502556
60,0.89752,0.10055405686215527,10/29/2023 14:32:40,0.8973718,0.06558131674925487
61,0.90785396,0.08893284472931667,10/29/2023 14:32:44,0.9119441,0.05986373871564865
62,0.9015943,0.09573779937599887,10/29/2023 14:32:47,0.90152454,0.06681532661120097
63,0.9108329,0.08870331767727346,10/29/2023 14:32:51,0.9023369,0.06507360686858495
64,0.9118353,0.0894492991080805,10/29/2023 14:32:54,0.9031122,0.06345666448275249
65,0.9093343,0.09239986275925356,10/29/2023 14:32:58,0.9020408,0.06172172104318937
66,0.909315,0.09034509714745007,10/29/2023 14:33:02,0.90434307,0.06170654545227686
67,0.90581375,0.0935510762599336,10/29/2023 14:33:06,0.8322871,0.12673439582188925
68,0.9050207,0.09025724061063024,10/29/2023 14:33:10,0.9059274,0.06304944058259328
69,0.90931404,0.09030042699321646,10/29/2023 14:33:13,0.9035394,0.06780748441815376
70,0.91136515,0.08935167175047204,10/29/2023 14:33:17,0.90632635,0.06868028144041698
71,0.91050696,0.08999071956849565,10/29/2023 14:33:21,0.8979423,0.06896904980142911
72,0.88390934,0.11303978649174132,10/29/2023 14:33:25,0.9023245,0.0638705405096213
73,0.9089267,0.08894220747951032,10/29/2023 14:33:29,0.90886873,0.06384512533744176
74,0.9124188,0.08730657478006613,10/29/2023 14:33:32,0.91068035,0.06157266100247701
75,0.91211176,0.08761175667621843,10/29/2023 14:33:36,0.90282315,0.06790953626235326
76,0.91147816,0.08920502428914986,10/29/2023 14:33:40,0.9113919,0.060138208170731865
77,0.9146113,0.08781182532216988,10/29/2023 14:33:43,0.9062019,0.06257357199986775
78,0.91457903,0.08621964163306046,10/29/2023 14:33:47,0.90774536,0.06364699453115463
79,0.91263115,0.08935152628675562,10/29/2023 14:33:51,0.89255714,0.07290126880009969
80,0.9036878,0.09393862553504335,10/29/2023 14:33:54,0.8988332,0.06951068838437398
81,0.91543746,0.08514877473439823,10/29/2023 14:33:58,0.9013019,0.07081741839647293
82,0.90925664,0.09116808669406827,10/29/2023 14:34:02,0.88892484,0.07039552181959152
83,0.89993346,0.09680042772733864,10/29/2023 14:34:05,0.9080158,0.06199869761864344
84,0.9154462,0.08497158652928029,10/29/2023 14:34:09,0.9083078,0.06189665074149767
85,0.9118955,0.08791331143355836,10/29/2023 14:34:13,0.9159152,0.05961772551139196
86,0.9180965,0.08372272943415228,10/29/2023 14:34:16,0.911026,0.06068154921134313
87,0.91108966,0.08872553361814563,10/29/2023 14:34:19,0.9054157,0.06152996917565664
88,0.9155382,0.08660824511314974,10/29/2023 14:34:23,0.9155426,0.05678721641500791
89,0.92264694,0.07941697692336823,10/29/2023 14:34:26,0.90621734,0.0675626943508784
90,0.9168792,0.08543423356629219,10/29/2023 14:34:30,0.9092408,0.06556310877203941
91,0.8909217,0.10568148237900908,10/29/2023 14:34:33,0.9033367,0.0634513571858406
92,0.91382277,0.08534157071627822,10/29/2023 14:34:37,0.88445646,0.06818561255931854
93,0.91543835,0.08157513027682024,10/29/2023 14:34:40,0.9108798,0.06317611783742905
94,0.9211777,0.08114493312705465,10/29/2023 14:34:44,0.91522425,0.06121294821302096
95,0.91834617,0.08311836436098698,10/29/2023 14:34:47,0.9112845,0.06306833152969678
96,0.9209744,0.0827440322280264,10/29/2023 14:34:51,0.9116989,0.06261460110545158
97,0.9194047,0.08239193557023335,10/29/2023 14:34:54,0.91548055,0.060511477291584015
98,0.91870135,0.08401923916753934,10/29/2023 14:34:58,0.9129832,0.06471500049034755
99,0.9198516,0.08243024138425913,10/29/2023 14:35:01,0.8956971,0.06865681086977322
