epoch,ORS_dice_coefficient,loss,lr,timestamp,val_ORS_dice_coefficient,val_loss
0,0.3213949,0.6558653203781042,1.0,10/27/2023 20:21:41,0.36805665,0.3238341696560383
1,0.37902975,0.4560847580432892,1.0,10/27/2023 20:21:44,0.39380303,0.29700933769345284
2,0.40345484,0.4447466465039442,1.0,10/27/2023 20:21:47,0.39990598,0.29365310445427895
3,0.43149045,0.41575196318033725,1.0,10/27/2023 20:21:50,0.43261728,0.2732405625283718
4,0.45838478,0.4058174455569962,1.0,10/27/2023 20:21:52,0.39151374,0.30104176327586174
5,0.47767952,0.3994393436248693,1.0,10/27/2023 20:21:55,0.46135312,0.26706768199801445
6,0.49484855,0.38364991629864537,1.0,10/27/2023 20:21:58,0.44322565,0.2684007231146097
7,0.5020462,0.38238000735051214,1.0,10/27/2023 20:22:00,0.47018975,0.27179131656885147
8,0.5216959,0.3609420856260984,1.0,10/27/2023 20:22:03,0.5176475,0.21059247478842735
9,0.5210487,0.359861124201683,1.0,10/27/2023 20:22:06,0.5262288,0.2049301564693451
10,0.5105967,0.3780994561769195,1.0,10/27/2023 20:22:09,0.4760229,0.26181476935744286
11,0.5541301,0.3290216993477385,1.0,10/27/2023 20:22:12,0.5413517,0.18538599461317062
12,0.56421524,0.3284930625541062,1.0,10/27/2023 20:22:15,0.52984226,0.18346289359033108
13,0.5740263,0.30406722594789193,1.0,10/27/2023 20:22:17,0.548005,0.22238140739500523
14,0.6078567,0.28578071287796325,1.0,10/27/2023 20:22:21,0.562796,0.17905090935528278
15,0.6034512,0.2784841316567976,1.0,10/27/2023 20:22:24,0.57943416,0.16842890717089176
16,0.6354333,0.2487942084754254,1.0,10/27/2023 20:22:27,0.62522453,0.14318296313285828
17,0.6265702,0.2595410427804721,1.0,10/27/2023 20:22:29,0.6022241,0.1438001785427332
18,0.66470075,0.2267015604144436,1.0,10/27/2023 20:22:32,0.6187685,0.17179962433874607
19,0.6698201,0.22203707737101,1.0,10/27/2023 20:22:35,0.64511806,0.13216246478259563
20,0.6831779,0.20714310384066092,1.0,10/27/2023 20:22:38,0.63875544,0.13206319697201252
21,0.6967389,0.19991904362446844,1.0,10/27/2023 20:22:41,0.6568135,0.12307211197912693
22,0.71534824,0.17976558275815457,1.0,10/27/2023 20:22:44,0.67489326,0.11861630342900753
23,0.7096582,0.17748479401997927,1.0,10/27/2023 20:22:46,0.6820662,0.12276051379740238
24,0.7288658,0.16343618819942582,1.0,10/27/2023 20:22:49,0.6568993,0.13662024214863777
25,0.73367846,0.16572137033872011,1.0,10/27/2023 20:22:52,0.67794377,0.11378002353012562
26,0.7411152,0.15965120696415336,1.0,10/27/2023 20:22:55,0.67727053,0.14384180679917336
27,0.7475271,0.15947574393897407,1.0,10/27/2023 20:22:58,0.684374,0.10882609710097313
28,0.7337321,0.1651921627548455,1.0,10/27/2023 20:23:01,0.67645717,0.11250828765332699
29,0.7538912,0.14878270383608544,1.0,10/27/2023 20:23:03,0.5783188,0.2845825329422951
30,0.7605225,0.15034976972024994,1.0,10/27/2023 20:23:07,0.705311,0.09963000565767288
31,0.76546884,0.13521821039207912,1.0,10/27/2023 20:23:09,0.6800182,0.10480802692472935
32,0.76664853,0.1413311721746531,1.0,10/27/2023 20:23:12,0.68627906,0.12651891261339188
33,0.7531393,0.14500112688474062,1.0,10/27/2023 20:23:15,0.7028017,0.0979803092777729
